url,name,price,num_reviews,Description,ASIN,Manufacturer,rating
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NDU2OTEyNjg4NzUzNzU0OjE2OTA3MDUyNDc6c3BfYnRmOjIwMTUzNTUyNzQyNzk4OjowOjo&url=%2FWALKENT-Bagpack-Waterproof-Function-Pockets%2Fdp%2FB09BVWXBFG%2Fref%3Dsr_1_294_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690705247%26sprefix%3Dba%252Caps%252C283%26sr%3D8-294-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"ARCTIC HUNTER 15.6"" Laptop",3369,71,,B09BVWXBFG,,4.4
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2ODg4NDEzMzM5MDk4MzI5OjE2OTA3MDUzMTk6c3BfYXRmX25leHQ6MjAwMzgzMDk3ODgyOTg6OjA6Og&url=%2FNumber-Backpack-Compartment-Charging-Organizer%2Fdp%2FB09VTDMRY7%2Fref%3Dsr_1_289_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690705319%26sprefix%3Dba%252Caps%252C283%26sr%3D8-289-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",679,"5,024","Stay organized all day with a durable and lightweight backpack from Fur Jaden. This back pack is a stylish and functional accessory for men and women. Can add admiration to an appealing and daring personality with a remarkable aesthetics and functionality. This backpack features an anti-theft design. You can also charge your phone on the go and organize your stuff like pro. Fur Jaden functional back pack is apt to protect your gadgets and belongings from being stolen while you travel, thanks to its special anti-theft design. Now keep your belongings safe with style. The backpack features multiple compartments that you may use for your laptop and other essentials. A remarkable feature of this backpack allows you to charge your phone while you are on the move. With an attached charging dock in the back you may connect a portable power bank with ease. Weighing about 600grams, this backpack is lightweight. The backpack is able to house a laptop of up to 15.6 inches and has seven inner compartments to place your other essentials. Made from durable quality polymer this Fur Jaden back pack is sturdy and reliable. Flaunt this bag with style and low maintenance as this bag is washable. This backpack is also suitable for school or college. The straps are designed to distribute the weight equally on each shoulder preventing any sort of discomfort. Use this back pack for office, college/school or during travels.",B09VTDMRY7,FUR JADEN,4.0
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2ODg4NDEzMzM5MDk4MzI5OjE2OTA3MDUzMTk6c3BfYXRmX25leHQ6MzAwMDA2Nzg5Njc3NDMyOjowOjo&url=%2FWALKENT-Waterproof-Polyester-Material-Hazel%2Fdp%2FB0C7KP5BT4%2Fref%3Dsr_1_290_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690705319%26sprefix%3Dba%252Caps%252C283%26sr%3D8-290-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"WALKENT 15.6"" Laptop Bags with Special Waterproof Silk Polyester Material for Office, College, Men & Women (Model Hazel, 20 Liters, Black)",1990,,"Looking for a stylish and practical laptop bag? Look no further than WALKENT'S HAZEL laptop bag! Our Hazel bag features a sleek and modern design, while still providing all the functionality you need to stay organized and comfortable throughout your day. Here are some of its key features:✅ Waterproof and scratch resistant Special New Silk Polyester outer material that keeps your belongings safe from the elements✅ A spacious 20-liter capacity and lightweight 800-gram design make this bag perfect for daily use, whether you're commuting to work or heading to class✅ Side bottle pocket for easy access to your drink, as well as front pockets and organizer pockets inside the bag to keep all of your essentials at hand✅ Cushioned shoulder straps and laptop compartment keep you comfortable and your laptop protected✅ Trolley strap allows you to attach the Hazel to your luggage for easy transportationDon't settle for a boring, uninspired laptop bag. Upgrade to Walkent's Hazel bag and enjoy both style and functionality. It's the perfect choice for anyone looking for a premium quality laptop bag for office or college use, whether you're a man or a woman.",B0C7KP5BT4,Visit the WALKENT Store,
https://www.amazon.in/Professional-Cosmetic-Organizer-Compartment-Waterproof/dp/B0B3N6643T/ref=sr_1_291?crid=2M096C61O4MLT&keywords=bags&qid=1690705319&sprefix=ba%2Caps%2C283&sr=8-291,"Wolpin Professional Large Cosmetic Makeup Kit Storage Organizer Travel Toiletry Vanity Bag with Big Compartment, Waterproof Makeup Brush Holder Portable (22.5 x 17 x 15 cm) Flamingo Design",239,435,"LARGE CAPACITY MAKEUP ORGANISER BOX: This large capacity makeup organiser box / storage bag allows you to organise your cosmetics brushes, skincare product bottles, perfumes, liners and lipsticks etc. Keep your makeup essentials organised and clutter-free. This travel friendly travel organiser toiletry bag comes with a double zipper closure and handle to carry it.",{},,4.1
https://www.amazon.in/London-Stylish-Passport-Adjustable-246_Black/dp/B07ZFT873B/ref=sr_1_292?crid=2M096C61O4MLT&keywords=bags&qid=1690705319&sprefix=ba%2Caps%2C283&sr=8-292,K London Stylish Real Leather Black Waist Bag Elegant Style Travel Pouch Passport Holder with Adjustable Strap(246_Black),335,"2,379","Stylish & trendy Black coloured Waist bag from the house of K London, designed to carry all small and regular accessory like cards, keys, earphones, power bank, coins, pen, Money,Passport,Card holders and other valuables etc. Made with high quality soft Genuine Leather. It has Adjustable Strap to fit waist of all sizes. This waist pouch has 2 zipper pockets in the front and 1 zipper pocket at back.This Waist pouch is ideal for men and women for travelling. Avoid contact with moisture and water.",{},,4.2
https://www.amazon.in/ADISA-BP004-Weight-Casual-Backpack/dp/B07G3F1G7T/ref=sr_1_293?crid=2M096C61O4MLT&keywords=bags&qid=1690705319&sprefix=ba%2Caps%2C283&sr=8-293,ADISA Laptop Backpack 31 Ltrs,499,"8,986",,B07G3F1G7T,Visit the ADISA Store,4.0
https://www.amazon.in/Gear-Polyester-Laptop-Backpack-LBPECO1000109/dp/B012NW1H1I/ref=sr_1_294?crid=2M096C61O4MLT&keywords=bags&qid=1690705319&sprefix=ba%2Caps%2C283&sr=8-294,Gear ECO 1 Black Orange Red Laptop Backpack,879,"1,400",,{},Gear,4.3
https://www.amazon.in/Probus-Tone-Laptop-MacBook-Chromebook/dp/B07RW5RCQW/ref=sr_1_295?crid=2M096C61O4MLT&keywords=bags&qid=1690705319&sprefix=ba%2Caps%2C283&sr=8-295,Probus Dual Tone Laptop Slim Sleeve Bag for 13.3 Inch Laptop/MacBook/Chromebook - Brown,1049,"1,679",,B07RW5RCQW,,4.2
https://www.amazon.in/TUFFGEAR-Workout-Litre-Duffle-Yellow/dp/B08R7HYFM1/ref=sr_1_296?crid=2M096C61O4MLT&keywords=bags&qid=1690705319&sprefix=ba%2Caps%2C283&sr=8-296,TUFFGEAR Polyester Gym Bag Workout 23 Litre Gym Duffle Bag Yellow,563,"1,006",,B08R7HYFM1,,4.0
https://www.amazon.in/Flamingo-Cosmetic-Sichumaria-Water-Resistant-Organizer/dp/B0B1HNQHXD/ref=sr_1_297?crid=2M096C61O4MLT&keywords=bags&qid=1690705319&sprefix=ba%2Caps%2C283&sr=8-297,Sichumaria Flamingo Cosmetic Bag Portable Travel Makeup Bag for Women Large Travel Water-Resistant Zipper Makeup Organizer for Girls Make Up Bag Brush Bags (Pink),238,73,,B0B1HNQHXD,,3.9
https://www.amazon.in/Arctic-Fox-Kobra-Laptop-Backpack/dp/B09GPHHZPW/ref=sr_1_298?crid=2M096C61O4MLT&keywords=bags&qid=1690705319&sprefix=ba%2Caps%2C283&sr=8-298,Arctic Fox Kobra Gamer Laptop Backpack (Black),1997,782,,{},Visit the Arctic Fox Store,4.5
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2ODg4NDEzMzM5MDk4MzI5OjE2OTA3MDUzMTk6c3BfbXRmOjIwMTM1NDA1ODYzODk4OjowOjo&url=%2FFUR-JADEN-Backpack-Compartment-Organizer%2Fdp%2FB0BYSZ3TKW%2Fref%3Dsr_1_299_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690705319%26sprefix%3Dba%252Caps%252C283%26sr%3D8-299-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",799,117,"Stay organized all day with a durable and lightweight backpack from Fur Jaden. This back pack is a stylish and functional accessory for men and women. Can add admiration to an appealing and daring personality with a remarkable aesthetics and functionality. This backpack features an anti-theft design. You can also charge your phone on the go and organize your stuff like pro. Fur Jaden functional back pack is apt to protect your gadgets and belongings from being stolen while you travel, thanks to its special anti-theft design. Now keep your belongings safe with style. The backpack features multiple compartments that you may use for your laptop and other essentials. A remarkable feature of this backpack allows you to charge your phone while you are on the move. With an attached charging dock in the back you may connect a portable power bank with ease. Weighing about 600grams, this backpack is lightweight. The backpack is able to house a laptop of up to 15.6 inches and has seven inner compartments to place your other essentials. Made from durable quality polymer this Fur Jaden back pack is sturdy and reliable. Flaunt this bag with style and low maintenance as this bag is washable. This backpack is also suitable for school or college. The straps are designed to distribute the weight equally on each shoulder preventing any sort of discomfort. Use this back pack for office, college/school or during travels.",B0BYSZ3TKW,FUR JADEN,4.4
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2ODg4NDEzMzM5MDk4MzI5OjE2OTA3MDUzMTk6c3BfbXRmOjMwMDAwNjgyMjEyNjYzMjo6MDo6&url=%2FWALKENT-Premium-Support-Pockets-Elprine%2Fdp%2FB0C7KP65DP%2Fref%3Dsr_1_300_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690705319%26sprefix%3Dba%252Caps%252C283%26sr%3D8-300-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"WALKENT Premium 15.6"" Laptop Bag for Men with Front Support Straps, Side Bottle Pockets & More (Model Elprine, 28 Liters, Black)",4990,,"Introducing the WALKENT ELRPINE Laptop Backpack, a perfect combination of style and functionality. This premium laptop bag is designed to meet the needs of modern professionals and college students alike. With a capacity of 28 liters, it provides ample space to store your laptop and other essentials. Here are some key features that make the Walkent Elrpine stand out:Bold and Stylish Design: The front of the bag features a bold and stylish design that is sure to turn heads and make a statement.Waterproof and Scratch Resistant Material:The outer material of the bag is made of waterproof and scratch-resistant polyester, ensuring the safety of your laptop and other essentials in all weather conditions. Cushioned Shoulder Straps:  The cushioned shoulder straps provide maximum comfort, even when carrying the bag for extended periods. Front Utility Pockets: Keep your accessories organized and within easy reach with the front utility pockets. Front Chest Straps: The front chest straps ensure easy load distribution, reducing the strain on your back and shoulders. Hidden Waterproof Zipper: The hidden waterproof zipper adds an extra layer of protection to your belongings. Stylish and Fashionable: The Walkent Elrpine laptop backpack is not only functional, but also stylish and fashionable, making it the perfect choice for office and college use by men.Don't settle for just any laptop bag. Choose the best with the Walkent Elrpine, the premium laptop backpack that combines style and functionality to meet all your needs.",B0C7KP65DP,Visit the WALKENT Store,
https://www.amazon.in/Fur-Jaden-Backpack-Trekking-BM38_Brown/dp/B07LBMV4NR/ref=sr_1_301?crid=2M096C61O4MLT&keywords=bags&qid=1690705319&sprefix=ba%2Caps%2C283&sr=8-301,Fur Jaden Brown Leatherette Anti Theft Casual Laptop Backpack with 15.6 Inch Laptop Pocket,1769,"1,666","Opt for this classy yet functional backpack for men from Fur Jaden to stay ahead in the style game. This vegan-friendly unit in artificial leather is sturdy, durable, and water resistant so that you can go from day to night. In addition, its many compartments keep all your belongings sorted so that you never have to lose track of anything. Fur Jaden backpacks are young, vibrant and fashionable accessories which are also a statement of sophistication. This backpack is high on aesthetics as well as on utility and functionality. This classy backpack for men from Fur Jaden has been made of quality artificial leather. The material is environment-friendly, making this backpack the ideal choice for those who wish to look fashionable without guilt. Unlike bags made of leather, which tend to start peeling after a few uses and end up losing their original shape, this backpack retains its look for a long time. This durable backpack from Fur Jaden is ideal for regular use.",{},,4.2
https://www.amazon.in/American-Tourister-Laptop-Backpack-BLACK/dp/B0C65ZF9SP/ref=sr_1_302?crid=2M096C61O4MLT&keywords=bags&qid=1690705319&sprefix=ba%2Caps%2C283&sr=8-302,American Tourister RON Laptop Backpack 01 BLACK,1999,1,"The Ron laptop Backpack by American Tourister is a highly functional and durable backpack with a range of features. It includes a Tractum Suspension Strap system that provides excellent support and comfort for carrying heavy loads. The backpack also comes with a laptop compartment, a rain cover for protection during wet weather, and an internal organizer to keep belongings neatly arranged.",B0C65ZF9SP,American Tourister,5.0
https://www.amazon.in/Backpack-Colleges-Luggage-Waterproof-Stylish/dp/B09GYGCK54/ref=sr_1_303?crid=2M096C61O4MLT&keywords=bags&qid=1690705319&sprefix=ba%2Caps%2C283&sr=8-303,"URBAN CARRIER Unisex Waterproof Medium Laptop Backpack for School and Colleges (Grey, Large, 45 Liters)",579,433,"Urban Carrier Always Stylish Trendsetter backpack is stylish and appeals to todays generation and lifestyle. This backpack is made of extremely tough and durable materials. Its designed to carry and protect laptops up 17 screen size with spacious compartments and multiple pockets to carry your belongings. The larger main compartments with front easy to access pockets, side mesh pockets for water bottle storage provide generous storage in this sporty, durable backpack. Built to protect and transport up to 15.6"" laptops and tablets with space for your accessories and business tools, Trendsetter is designed for the modern commuter; fitting in overhead compartments or beneath the seat. Contains 2 Air mesh water bottle compartments. Grab It. Shoulder It. Grab and go handles. Padded shoulder straps keep you comfortable on the move.",B09GYGCK54,,4.0
https://www.amazon.in/MuscleBlaze-Duffle-Women-Sports-Weekender/dp/B0C8BBNB8B/ref=sr_1_304?crid=2M096C61O4MLT&keywords=bags&qid=1690705319&sprefix=ba%2Caps%2C283&sr=8-304,"MuscleBlaze Gym Duffle Bag for Women and Men, Sports Bag, Weekender Bag, Black, 30 L",449,5,"MuscleBlaze Gym Duffle Bag - Great for Life On The Go! With the ever-challenging life and schedule, it is hard to fit exercise into the routine. Carry your compact and handy MuscleBlaze Gym duffle bag everywhere with no fuss to save time. This 30-litre capacity gym bag is great for your life on the go. It also works well as a yoga bag, weekender bag, sports bag, and overnight bag. This 30-litre MuscleBlaze Gym Duffle Bag has a breathable side net pocket that is great for keeping your gym shaker, water bottle, mask, or sweaty gym clothes. It also has a secure outside pocket that has a sturdy and reliable zipper to keep your valuables like wallet, mobile, etc. safe as well as be easily accessible for you. This duffle bag for travel has a secure and sturdy main zipper which provides easy access to the main compartment that is spacious enough for sports equipment, gear, clothes, and shoes. It is made of high-quality fabric that is not only tough and lightweight but also water-resistant.",{},,4.0
https://www.amazon.in/Puma-Unisex-Adult-Backpack-Sapphire-9018403/dp/B0BWF2DRM2/ref=sr_1_305?crid=2M096C61O4MLT&keywords=bags&qid=1690705319&sprefix=ba%2Caps%2C283&sr=8-305,"Puma Unisex-Adult Big Cat Backpack, Star Sapphire (9018403)",849,1,PUMA Big Cat Laptop Backpack,B0BWF2DRM2,Puma,5.0
https://www.amazon.in/DAHSHA-Multipurpose-Travel-Duffel-13X7x11-inch/dp/B07GCLJTZF/ref=sr_1_306?crid=2M096C61O4MLT&keywords=bags&qid=1690705319&sprefix=ba%2Caps%2C283&sr=8-306,DAHSHA Stylish Nylon Sling Cross Body Travel Bag for Business Office Messenger One Side Shoulder Carry Handbag Bag For Men & Women (35X18x25 CM-grey),695,426,,B07GCLJTZF,,3.8
https://www.amazon.in/Meek-Executive-Essential-17-5Inch-Lightweight/dp/B0C7WKWTZJ/ref=sr_1_307?crid=2M096C61O4MLT&keywords=bags&qid=1690705319&sprefix=ba%2Caps%2C283&sr=8-307,"Meek HP Executive Essential Laptop Bag, 17.5Inch Padded Backpack Lightweight Bag - Grey Black",995,2,"Meek Backpacks feature modern designs that can be as bold or as understated as you want to make them The cases are constructed from durable, high-quality materials designed to provide the utmost protection for a broad range of notebook form factors.This classic unisex backpack is is compatible 17 inch laptop along with Laptop Charger, Official Notebooks, Pen, Hard Drive, Powerbank, Lunch Box, Water Bottle etc.It is very convenient to carry and lightweight with padded shoulderr strap which gives you all day long relax and proper coushning to your shoulder while you carry it.",B0C7WKWTZJ,Meek,5.0
https://www.amazon.in/Puma-Black-Laptop-Backpack-7573301/dp/B07JHJCZSM/ref=sr_1_308?crid=2M096C61O4MLT&keywords=bags&qid=1690705319&sprefix=ba%2Caps%2C283&sr=8-308,PUMA 26 Ltrs Puma Black Laptop Backpack,1239,89,,B07JHJCZSM,Puma,3.8
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2ODg4NDEzMzM5MDk4MzI5OjE2OTA3MDUzMTk6c3BfYnRmOjIwMDUwMzc3MzU5OTk4OjowOjo&url=%2FHarissons-Speckle-Polyester-Laptop-Backpacks%2Fdp%2FB08LBLHVXQ%2Fref%3Dsr_1_309_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690705319%26sprefix%3Dba%252Caps%252C283%26sr%3D8-309-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"HARISSONS Speckle 36L Laptop Backpack for Men & Women | Ideal School Bag with Easy Access Pockets & Handy Pouch | Water Repellent 15.6"" Office Backpack with a Detailed Organizer",2174,414,,{},Visit the HARISSONS Store,4.3
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2ODg4NDEzMzM5MDk4MzI5OjE2OTA3MDUzMTk6c3BfYnRmOjIwMDQxNjk1Njc2MzA2OjowOjo&url=%2FCosmus-Casual-Backpack-Charger-College%2Fdp%2FB08D7DTWLF%2Fref%3Dsr_1_310_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690705319%26sprefix%3Dba%252Caps%252C283%26sr%3D8-310-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Cosmus Vogue Casual Laptop Backpack with USB Charger Port 46cm 26 Litre Dark Grey College Bag,1409,"1,415",,B08D7DTWLF,,4.2
